date,age_group_0,age_group_1,age_group_2,age_group_3
19.04.20,71.03027707355852,166.96972292644205,92.0,126.0
20.04.20,78.36668456494036,255.63331543506047,134.0,181.0
21.04.20,58.00544694333544,174.9945530566638,74.0,163.0
22.04.20,53.00254354395963,166.99745645604025,93.0,151.0
23.04.20,62.072046591611354,146.92795340838893,74.0,126.0
24.04.20,55.043411853677284,150.9565881463227,68.0,126.0
25.04.20,59.73631272961076,116.2636872703888,79.0,107.0
26.04.20,42.05243119146851,124.94756880853174,59.0,66.0
27.04.20,48.98513994443822,134.01486005556262,71.0,74.0
28.04.20,54.03661057566769,121.96338942433158,66.0,91.0
29.04.20,31.279640045507893,110.72035995449096,74.0,99.0
30.04.20,36.03945896543863,97.96054103456345,46.0,94.0
01.05.20,40.0003330223972,143.99966697760192,57.0,94.0
02.05.20,42.07147604432283,76.92852395567888,48.0,70.0
03.05.20,30.035839633076964,84.96416036692153,39.0,55.0
04.05.20,37.41988273491823,107.5801172650813,53.0,70.0
05.05.20,25.00653764396573,85.99346235603434,39.0,53.0
06.05.20,28.014966310336224,81.98503368966476,44.0,64.0
07.05.20,36.050280941989705,70.94971905801003,42.0,62.0
08.05.20,29.01994352416243,71.98005647583705,43.0,56.0
09.05.20,36.036415713175,76.96358428682379,37.0,44.0
10.05.20,36.03958632072365,54.960413679277735,26.0,35.0
11.05.20,34.052393105305285,85.94760689469513,49.0,61.0
12.05.20,23.018064871741064,61.981935128257646,39.0,60.0
13.05.20,32.05414637577148,64.94585362422913,29.0,50.0
14.05.20,26.046770276729873,53.95322972327085,30.0,34.0
15.05.20,26.00481408093248,72.99518591906735,30.0,41.0
16.05.20,32.032622681580335,58.96737731841904,26.0,20.0
17.05.20,31.044183216818812,64.95581678318013,36.0,30.0
18.05.20,42.04829982248934,86.95170017751298,25.0,34.0
19.05.20,57.150658788789116,82.84934121121023,25.0,31.0
20.05.20,43.08508609796067,71.91491390203919,33.0,32.0
21.05.20,50.039499664674175,81.96050033532538,43.0,24.0
22.05.20,43.04145702697073,98.95854297302867,36.0,25.0
23.05.20,49.042227886176924,91.95777211382392,26.0,16.0
24.05.20,29.043055453844037,60.95694454615568,22.0,8.0
25.05.20,47.054164138853174,92.94583586114821,30.0,27.0
26.05.20,44.38315422432012,59.616845775677575,24.0,16.0
27.05.20,50.451239509120114,78.54876049088216,20.0,16.0
28.05.20,44.06304242732011,67.9369575726787,19.0,11.0
29.05.20,39.00856618174848,77.9914338182507,15.0,10.0
30.05.20,41.03269768545354,74.96730231454694,32.0,18.0
31.05.20,27.02044347147714,68.97955652852488,18.0,10.0
01.06.20,52.05646404059987,79.9435359593981,21.0,12.0
02.06.20,36.02814563400429,75.97185436599648,16.0,12.0
03.06.20,37.018548318224106,82.98145168177507,18.0,10.0
04.06.20,40.055093921687046,64.94490607831358,30.0,19.0
05.06.20,49.07848224863204,78.92151775136699,25.0,15.0
06.06.20,43.06201049413738,77.9379895058646,19.0,20.0
07.06.20,30.03674604824579,55.96325395175245,13.0,3.0
08.06.20,53.079426051128166,66.92057394887252,17.0,8.0
09.06.20,43.05319961292571,60.94680038707429,17.0,14.0
10.06.20,53.050286485435436,80.94971351456479,22.0,4.0
11.06.20,46.06585176326626,63.93414823673356,20.0,5.0
12.06.20,31.016546135501414,82.9834538644991,19.0,5.0
13.06.20,40.04932098290294,53.95067901709626,10.0,7.0
14.06.20,42.07198705176262,44.928012948237665,9.0,9.0
15.06.20,36.02979861846643,69.97020138153403,7.0,4.0
16.06.20,26.035850606118913,40.96414939387978,7.0,8.0
17.06.20,30.02827995053912,46.97172004946151,11.0,4.0
18.06.20,27.02857073313777,29.971429266861378,7.0,4.0
19.06.20,21.015366555374925,37.984633444624706,10.0,5.0
20.06.20,28.033150015634874,41.96684998436649,4.0,3.0
21.06.20,15.992518142272928,33.007481857726816,6.0,1.0
22.06.20,26.03108139622566,35.96891860377309,12.0,6.0
23.06.20,21.018393550433927,35.98160644956715,7.0,6.0
24.06.20,19.99844040950751,55.001559590492434,8.0,9.0
25.06.20,25.031950897367324,43.96804910263381,2.0,3.0
26.06.20,21.032405204452346,30.967594795547484,7.0,3.0
27.06.20,26.023821603957455,40.97617839604209,6.0,3.0
28.06.20,22.027272535009104,29.972727464989475,5.0,0.0
29.06.20,25.03076195478593,32.9692380452143,11.0,6.0
30.06.20,24.04710762057465,28.952892379425066,7.0,1.0
01.07.20,35.04650414575275,27.953495854247194,8.0,2.0
02.07.20,23.0285233175901,29.971476682411776,7.0,3.0
03.07.20,24.034335036023432,20.96566496397645,5.0,2.0
04.07.20,15.025205417416318,24.974794582582945,8.0,2.0
05.07.20,18.025186912281697,25.974813087718758,10.0,0.0
06.07.20,37.033675436074304,48.9663245639249,8.0,1.0
07.07.20,34.044679100949566,38.95532089905009,9.0,0.0
08.07.20,38.03920522363319,51.96079477636704,10.0,1.0
09.07.20,35.02884607604278,56.97115392395698,5.0,1.0
10.07.20,37.02495718490479,65.97504281509555,12.0,0.0
11.07.20,43.03261493361873,58.967385066381205,24.0,2.0
12.07.20,35.03270535677785,63.967294643221976,16.0,3.0
13.07.20,58.05942336504745,85.94057663495278,24.0,5.0
14.07.20,60.036673089249234,83.96332691075168,21.0,3.0
15.07.20,83.0766899376419,96.92331006235963,28.0,3.0
16.07.20,56.07029665621946,61.92970334377969,22.0,4.0
17.07.20,53.04548147751126,98.95451852248789,27.0,9.0
18.07.20,57.04107132136539,81.95892867863586,27.0,3.0
19.07.20,66.05381513202036,87.94618486797935,26.0,5.0
20.07.20,81.0486712312748,126.95132876872503,31.0,4.0
21.07.20,85.06759809324417,111.93240190675442,25.0,4.0
22.07.20,118.12952567559228,139.87047432440795,29.0,0.0
23.07.20,71.05515380379798,105.94484619620289,29.0,9.0
24.07.20,90.07942781410026,114.92057218590072,30.0,3.0
25.07.20,115.08548712447157,145.91451287552627,47.0,12.0
26.07.20,121.13861785961075,132.86138214038965,29.0,7.0
27.07.20,187.1702617386655,211.82973826133366,49.0,8.0
28.07.20,145.10745285557525,185.8925471444245,53.0,9.0
29.07.20,175.1245520263294,210.87544797367173,49.0,13.0
30.07.20,173.15336591163936,193.84663408835968,42.0,8.0
31.07.20,186.1083823991058,218.8916176008961,55.0,14.0
01.08.20,202.1461222095584,230.8538777904414,46.0,13.0
02.08.20,201.10843548393996,242.8915645160596,50.0,9.0
03.08.20,294.2185260052322,300.78147399476893,61.0,11.0
04.08.20,259.16426613381327,258.8357338661872,64.0,10.0
05.08.20,280.1776240567407,279.8223759432576,51.0,9.0
06.08.20,260.22454001582,242.77545998417918,63.0,15.0
07.08.20,251.15816522744348,294.8418347725583,53.0,17.0
08.08.20,224.1548071585134,243.845192841487,55.0,7.0
09.08.20,242.17961912329037,210.82038087670935,44.0,18.0
10.08.20,263.170850247462,262.829149752537,68.0,17.0
11.08.20,258.15804932260215,235.8419506773962,58.0,15.0
12.08.20,276.1238706098166,261.8761293901862,46.0,13.0
13.08.20,233.11905542095928,233.88094457903935,59.0,19.0
14.08.20,258.1880344031614,207.8119655968385,54.0,9.0
15.08.20,236.1188908898,218.88110911020067,36.0,18.0
